Observation.id,Duration,ID,CODED_G.ENV,G.Env,CODED_NB_CROWS,Number.of.Crows,CODED_BAIT,Baited,CODED_SENTINEL,Sentinel,Behavior,CODED_BEHAVIOR
029 - FVM - 2 crows - Baited,1.235,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,5.499,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,0.764,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,2.546,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,0.499,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,1.782,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,0.74,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,3.053,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,0.498,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,2.507,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,1.262,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,3.744,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,5,29,0,Green Area,0,2,1,Y,0,N,HU,2
029 - FVM - 2 crows - Baited,1.267,29,0,Green Area,0,2,1,Y,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.399,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.234,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.496,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.504,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,4.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.237,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,6.004,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.251,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.271,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.515,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.483,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.233,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.711,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.461,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.983,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,8.233,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,5.761,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.544,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,10.51,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.954,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,4.755,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.001,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,16.018,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.031,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.023,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,18.021,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.8,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,5.448,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.734,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.55,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.449,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,5.583,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.5,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.084,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.745,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.005,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.748,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2.011,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.998,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.248,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.254,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.323,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.501,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.245,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.251,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.248,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.749,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.016,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.748,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.748,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.015,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.748,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.033,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.998,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.248,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1.999,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,3.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.248,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.24,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.252,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.75,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.752,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,1,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.998,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.246,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.499,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,2,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.248,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.249,32,1,Commercial,0,4,0,N,0,N,HU,2
032  - Ontario St. Tim Hortons - 4 crows - No Bait,0.749,32,1,Commercial,0,4,0,N,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.563,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.751,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.502,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.99,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.747,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.25,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.23,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.495,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.502,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.503,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.263,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.26,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.502,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.232,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.236,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.501,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.504,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.497,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.495,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.24,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.258,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.263,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.231,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.501,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.736,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,2.239,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.496,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.998,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.742,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.497,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.241,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.756,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.799,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,2.259,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.999,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.004,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.262,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.996,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.495,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.259,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.001,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.265,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.992,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.734,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.503,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.991,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.53,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.497,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,2.749,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,2.251,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.265,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.256,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.004,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.259,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.503,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.262,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.739,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.501,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.258,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.761,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.999,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.741,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.262,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.001,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.998,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.743,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.757,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.004,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.745,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,2.769,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.505,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.501,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.246,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.996,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.77,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.243,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.76,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,2.746,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.503,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.248,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,1.499,33,1,Commercial,0,2,1,Y,0,N,HU,2
033 - NF Subways PLot - 2 crows - Baited,0.749,33,1,Commercial,0,2,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,2.74,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,1.74,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,1,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,1.999,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.739,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.758,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,2.237,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,5.757,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,5.497,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.747,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,5.258,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,11.498,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,1.493,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.745,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.496,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.24,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,0.494,34,1,Commercial,0,1,1,Y,0,N,HU,2
034 - NF Subways PLot - 1 crow - Baited,2.999,34,1,Commercial,0,1,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.49,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,1.001,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.748,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,2.257,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,2.244,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,2.254,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.941,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,1.249,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,4.241,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,6.257,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,1.499,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.739,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,5.741,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.246,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.741,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,8.143,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,2.26,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.259,36,0,Green Area,0,2,1,Y,0,N,HU,2
036 - FVM - 2 crows - Baited,0.239,36,0,Green Area,0,2,1,Y,0,N,HU,2
